id,sentiment,sentiment_average
690119,2586.0,11.972222222222221
2760521,34.0,5.666666666666667
2770813,821.0,8.049019607843137
2778697,1375.0,11.956521739130435
726011,2067.0,12.603658536585366
2791857,2830.0,11.365461847389557
726075,25.0,8.333333333333334
736751,584.0,7.891891891891892
3592153,1992.0,12.76923076923077
2795703,541.0,11.040816326530612
736827,63.0,9.0
742656,3132.0,8.51086956521739
2832333,2442.0,13.344262295081966
2842414,12.0,2.0
2842486,1385.0,9.964028776978417
3604420,306.0,10.928571428571429
3604440,1457.0,11.845528455284553
3622736,38.0,7.6
743772,44.0,8.8
3634410,626.0,10.262295081967213
747284,394.0,10.368421052631579
2850155,14.0,14.0
2862881,312.0,9.176470588235293
3643131,596.0,12.956521739130435
2873250,33.0,5.5
2874272,1121.0,7.784722222222222
3698469,1114.0,16.87878787878788
871174,1622.0,6.674897119341564
2885736,34.0,5.666666666666667
2891101,1211.0,11.212962962962964
3708033,61.0,8.714285714285714
3723817,30.0,10.0
3725793,11.0,2.2
3737322,145.0,18.125
3740535,40.0,6.666666666666667
3741414,202.0,10.1
3741699,56.0,8.0
3747675,190.0,7.6
3749697,1478.0,13.559633027522937
3767317,57.0,19.0
2903645,292.0,10.814814814814815
3770752,3378.0,11.111842105263158
872539,1266.0,10.55
2923471,626.0,11.381818181818181
2985355,158.0,3.3617021276595747
922425,1356.0,10.430769230769231
3009793,211.0,6.806451612903226
3012532,1405.0,10.9765625
928970,337.0,9.108108108108109
3991589,2071.0,13.19108280254777
929816,2087.0,12.962732919254659
3789686,4663.0,12.049095607235142
939866,2138.0,13.705128205128204
4075119,96.0,8.0
4080295,10.0,10.0
4092157,158.0,6.869565217391305
4093174,57.0,5.181818181818182
3797186,0.0,0.0
3801472,14.0,14.0
3811548,123.0,9.461538461538462
3818337,705.0,13.823529411764707
946923,63.0,5.7272727272727275
990212,327.0,8.605263157894736
3841286,108.0,9.818181818181818
4095938,1749.0,9.253968253968255
990300,2718.0,13.323529411764707
3851295,493.0,14.5
3856095,781.0,10.847222222222221
3868060,43.0,7.166666666666667
3879473,3049.0,8.99410029498525
998407,1298.0,5.150793650793651
4108004,19.0,19.0
4160003,153.0,6.954545454545454
4177992,2373.0,10.835616438356164
3882631,1883.0,11.011695906432749
999963,133.0,13.3
1073487,881.0,12.23611111111111
4208603,1274.0,10.705882352941176
3899828,192.0,12.8
1076634,611.0,12.22
3922631,63.0,12.6
3951360,1142.0,9.760683760683762
1086416,2414.0,10.058333333333334
3965249,1800.0,9.72972972972973
4255534,477.0,9.54
4261174,103.0,7.357142857142857
4282658,1189.0,11.89
1173029,3357.0,10.234756097560975
4294854,1663.0,8.893048128342246
5123315,1145.0,8.674242424242424
4296435,807.0,7.4036697247706424
4302167,1172.0,11.37864077669903
5140160,824.0,7.62962962962963
4313897,120.0,7.0588235294117645
4317345,95.0,13.571428571428571
4328664,28.0,14.0
4337495,747.0,9.96
1184087,307.0,17.055555555555557
1207950,1132.0,15.722222222222221
5140379,1095.0,7.76595744680851
4368210,52.0,5.2
4378260,966.0,8.944444444444445
1255270,105.0,10.5
1270261,120.0,13.333333333333334
1276002,700.0,10.0
4382103,134.0,14.88888888888889
4391824,1241.0,8.992753623188406
4394037,0.0,0.0
4403308,69.0,13.8
1296492,410.0,7.592592592592593
4423190,6.0,6.0
5152543,68.0,11.333333333333334
4435614,553.0,10.054545454545455
1341478,978.0,7.086956521739131
5162413,532.0,9.016949152542374
4446134,108.0,5.142857142857143
1364560,1325.0,9.464285714285714
5166238,897.0,10.430232558139535
4446326,212.0,5.888888888888889
5166950,2683.0,9.616487455197133
4479658,71.0,17.75
4492472,202.0,9.619047619047619
1407832,925.0,14.682539682539682
4585502,2122.0,11.3475935828877
1411019,2674.0,11.282700421940929
4604580,799.0,12.106060606060606
1421993,783.0,13.982142857142858
4630635,42.0,7.0
4637734,17.0,17.0
4665890,1086.0,8.044444444444444
1447994,26.0,8.666666666666666
1466234,933.0,6.617021276595745
4713441,31.0,15.5
4728250,778.0,7.938775510204081
1488124,976.0,8.201680672268907
1501767,1054.0,17.278688524590162
4755440,22.0,22.0
4770798,-1.0,-1.0
4776516,38.0,19.0
4804987,369.0,8.386363636363637
4821901,50.0,10.0
4857684,1049.0,9.99047619047619
1518845,902.0,15.551724137931034
5198526,2374.0,12.112244897959183
4872877,360.0,6.545454545454546
1520036,660.0,12.941176470588236
4940924,146.0,11.23076923076923
4945419,50.0,10.0
1556554,137.0,7.2105263157894735
4963289,4951.0,10.6017130620985
1559929,770.0,12.833333333333334
1582908,671.0,10.484375
1600779,1003.0,13.73972602739726
1717912,3215.0,10.40453074433657
4965606,718.0,8.348837209302326
4981330,737.0,12.081967213114755
1729959,30.0,7.5
5833366,29.0,5.8
5835782,464.0,8.592592592592593
5000537,2129.0,14.099337748344372
5857412,1401.0,8.92356687898089
5019767,1672.0,8.8
5871701,114.0,11.4
5886395,87.0,7.909090909090909
5887020,53.0,13.25
5887717,2146.0,7.477351916376307
5045518,428.0,8.075471698113208
5207710,1051.0,9.139130434782608
5056234,814.0,9.25
5091879,437.0,19.0
5891844,41.0,13.666666666666666
5893248,1202.0,7.6075949367088604
5092240,523.0,7.366197183098592
5218203,220.0,8.8
5257024,2490.0,10.0
5893921,680.0,7.555555555555555
5092800,266.0,7.1891891891891895
5914901,20.0,10.0
5103919,50.0,16.666666666666668
5122717,1427.0,8.154285714285715
5929711,143.0,7.15
5931030,74.0,12.333333333333334
5931145,987.0,6.0182926829268295
6484506,371.0,9.275
6494825,4633.0,11.611528822055138
5273761,1044.0,6.649681528662421
5939399,177.0,9.833333333333334
5946473,2025.0,8.881578947368421
5986332,25.0,12.5
5295002,7.0,7.0
5295329,71.0,7.1
5988881,527.0,9.581818181818182
5300081,4156.0,9.094091903719912
6001756,78.0,7.090909090909091
6014140,9.0,4.5
6027743,2395.0,8.11864406779661
6509140,181.0,6.464285714285714
6511695,30.0,10.0
6525248,55.0,11.0
6525773,148.0,11.384615384615385
6526063,13.0,6.5
6530735,268.0,9.241379310344827
6531116,22.0,22.0
6566265,252.0,10.956521739130435
6568588,438.0,10.95
6580137,3085.0,10.637931034482758
6060977,356.0,12.275862068965518
6065352,114.0,19.0
6090253,6.0,6.0
6091960,463.0,7.467741935483871
6097160,1432.0,11.834710743801653
5300721,1911.0,11.44311377245509
5314113,359.0,18.894736842105264
6111087,22.0,11.0
6111384,169.0,12.071428571428571
5337567,2803.0,9.766550522648084
6119495,39.0,19.5
6602165,1097.0,9.539130434782608
6127298,60.0,5.454545454545454
6149285,208.0,20.8
6153865,1032.0,12.433734939759036
6620588,0.0,0.0
6630854,61.0,10.166666666666666
6631138,7.0,7.0
6637187,2426.0,6.701657458563536
5369640,17.0,8.5
5370743,1331.0,10.90983606557377
6164649,58.0,9.666666666666666
6164856,266.0,10.64
6179782,299.0,11.96
6237072,18.0,9.0
5373819,18.0,4.5
6241997,94.0,10.444444444444445
5431304,775.0,10.616438356164384
6255482,16.0,8.0
6266903,930.0,9.893617021276595
5436906,355.0,7.395833333333333
5437940,9.0,9.0
5438280,55.0,11.0
6651135,84.0,10.5
5441663,14.0,7.0
5452665,0.0,0.0
6655655,438.0,8.76
5458089,2880.0,8.571428571428571
6271602,59.0,14.75
6283612,159.0,10.6
6286228,1180.0,13.720930232558139
6656507,25.0,8.333333333333334
6657851,668.0,7.767441860465116
6666524,17.0,17.0
6677566,1552.0,9.183431952662723
5472279,9.0,2.25
5478988,67.0,7.444444444444445
5496959,94.0,5.529411764705882
5505799,18.0,18.0
5522457,14.0,14.0
5549787,3342.0,9.032432432432433
6677678,1864.0,10.590909090909092
6289736,13.0,6.5
6290081,1207.0,15.278481012658228
6294418,2809.0,10.327205882352942
6681883,1212.0,5.45945945945946
6691473,221.0,7.366666666666666
5570464,895.0,6.937984496124031
6705101,920.0,9.108910891089108
5570664,23.0,11.5
5570901,902.0,10.367816091954023
6710681,570.0,9.661016949152541
5579919,378.0,13.03448275862069
5580328,4191.0,10.829457364341085
6718806,194.0,6.466666666666667
6739022,4.0,4.0
6743129,304.0,11.25925925925926
6756249,17.0,4.25
6761015,146.0,6.636363636363637
6765402,1614.0,12.912
5586252,206.0,7.923076923076923
5605620,276.0,9.517241379310345
5605805,125.0,8.928571428571429
5616591,3.0,3.0
5617786,8.0,8.0
5624357,1752.0,8.984615384615385
6770636,152.0,10.133333333333333
6778919,16.0,5.333333333333333
6781323,1219.0,13.25
5640675,52.0,8.666666666666666
5656305,2838.0,4.978947368421053
6797599,22.0,11.0
6803316,1008.0,9.692307692307692
6309046,171.0,8.55
6347315,204.0,7.285714285714286
6348110,249.0,10.375
6811302,7.0,7.0
6816938,499.0,12.170731707317072
6360951,36.0,18.0
6361100,17.0,8.5
6817067,561.0,13.357142857142858
6834535,3099.0,9.362537764350453
6368959,211.0,7.535714285714286
6385487,1201.0,9.844262295081966
5664563,242.0,8.642857142857142
6394075,12.0,12.0
5671611,1109.0,9.814159292035399
6396228,5396.0,12.696470588235295
5688459,154.0,17.11111111111111
5696906,1476.0,8.245810055865922
5706548,0.0,0.0
5710121,2507.0,15.102409638554217
6835763,27.0,13.5
6839796,487.0,10.145833333333334
5729324,24.0,12.0
6406867,2749.0,8.810897435897436
5740595,109.0,6.411764705882353
5746728,604.0,14.046511627906977
5754964,868.0,14.466666666666667
5760168,29.0,4.142857142857143
5789915,53.0,10.6
6850333,14.0,14.0
5790359,614.0,8.898550724637682
6936928,13.0,13.0
6860535,682.0,7.333333333333333
6937541,-1.0,-1.0
6937850,227.0,14.1875
6938725,15.0,15.0
6944587,18.0,9.0
6951899,476.0,10.127659574468085
6867338,259.0,11.772727272727273
6953188,68.0,11.333333333333334
6881382,32.0,8.0
6882121,26.0,13.0
6895847,3336.0,9.811764705882354
6423196,271.0,15.941176470588236
6964134,221.0,11.631578947368421
6432589,16.0,5.333333333333333
6450986,216.0,8.307692307692308
6964763,97.0,6.0625
6450993,2109.0,11.587912087912088
6966196,16.0,16.0
6988799,342.0,14.869565217391305
6988823,44.0,4.4
6991430,4333.0,10.491525423728813
6455564,601.0,10.927272727272728
6456408,80.0,11.428571428571429
6457068,2348.0,13.572254335260116
6896840,527.0,11.71111111111111
6897771,235.0,16.785714285714285
6900334,6.0,3.0
6905248,8.0,8.0
6914056,594.0,5.4495412844036695
6458595,154.0,7.0
6465408,1947.0,12.72549019607843
6929078,633.0,13.1875
7418150,794.0,6.251968503937008
7419724,282.0,12.26086956521739
6466331,392.0,9.560975609756097
7450614,1412.0,7.932584269662922
6478098,150.0,8.333333333333334
6478206,930.0,12.4
7855080,420.0,8.936170212765957
7450650,3358.0,7.5801354401805865
7856689,1269.0,10.663865546218487
7862573,54.0,7.714285714285714
7863252,-3.0,-3.0
7878322,691.0,9.597222222222221
7015349,355.0,17.75
7032060,129.0,4.161290322580645
7881171,15.0,7.5
7882182,333.0,7.568181818181818
7064136,51.0,12.75
7064551,23.0,23.0
7071476,1244.0,16.36842105263158
7892233,377.0,12.161290322580646
7092187,55.0,6.875
7092752,51.0,5.1
7112941,14.0,2.8
7121459,392.0,12.64516129032258
7914345,350.0,6.363636363636363
7132062,3786.0,10.879310344827585
7921756,32.0,32.0
7929311,102.0,10.2
7946909,31.0,15.5
7948611,13.0,13.0
8000922,26.0,8.666666666666666
8003265,429.0,8.9375
8011178,2689.0,9.603571428571428
7455315,359.0,14.36
7472894,3.0,3.0
7476727,61.0,8.714285714285714
7514961,44.0,6.285714285714286
7521525,55.0,7.857142857142857
8019732,12.0,4.0
7524194,15.0,7.5
7525262,2.0,1.0
7527861,394.0,7.433962264150943
8040999,7.0,7.0
8080563,1191.0,7.131736526946108
7155088,602.0,7.921052631578948
7167116,32.0,5.333333333333333
7531892,464.0,6.925373134328358
7170257,0.0,0.0
7185702,291.0,10.03448275862069
7193740,550.0,7.638888888888889
7197690,157.0,9.235294117647058
7542897,1138.0,13.080459770114942
7202481,3.0,3.0
7203213,36.0,5.142857142857143
7210651,2223.0,7.882978723404255
8088575,1211.0,9.4609375
8095360,52.0,10.4
7546933,250.0,6.756756756756757
8097974,146.0,8.11111111111111
8110645,5.0,2.5
8111927,7.0,1.75
8137470,1946.0,9.446601941747574
7552182,530.0,5.888888888888889
7552924,1014.0,9.053571428571429
8156378,54.0,4.909090909090909
8189259,11.0,11.0
7214457,270.0,9.642857142857142
7223692,15.0,7.5
8196103,1742.0,9.072916666666666
7241004,99.0,19.8
7256198,17.0,4.25
7268410,27.0,6.75
7269130,523.0,6.705128205128205
7554718,13.0,13.0
7561671,44.0,5.5
7562223,160.0,12.307692307692308
7269423,480.0,10.212765957446809
7569253,114.0,7.125
7572502,117.0,9.0
7581366,32.0,8.0
7586899,2060.0,14.927536231884059
7299362,15.0,15.0
7299730,7.0,3.5
7323991,2425.0,8.818181818181818
8216655,838.0,10.345679012345679
8224514,392.0,8.340425531914894
7590197,628.0,7.753086419753086
8250941,50.0,12.5
8255660,-3.0,-1.0
8266542,66.0,11.0
8286998,3710.0,8.262806236080179
7595241,36.0,7.2
7600386,26.0,6.5
7600405,26.0,26.0
7609058,54.0,6.75
7609686,14.0,4.666666666666667
7619391,105.0,9.545454545454545
7624035,249.0,10.375
7625212,1226.0,7.086705202312139
7326924,865.0,9.301075268817204
7626133,69.0,7.666666666666667
7630788,1548.0,9.0
7328652,5131.0,11.904872389791183
8292221,373.0,6.114754098360656
7631467,258.0,6.972972972972973
8292546,47.0,9.4
8308211,25.0,8.333333333333334
7636508,149.0,13.545454545454545
7642454,4.0,4.0
7642809,9.0,4.5
7646488,395.0,10.128205128205128
8310664,2008.0,8.436974789915967
7660443,90.0,15.0
7673096,674.0,6.808080808080808
7344109,1423.0,11.858333333333333
7683106,1443.0,11.362204724409448
8347728,4.0,4.0
7346103,285.0,7.3076923076923075
8352687,1027.0,8.28225806451613
7353069,465.0,8.773584905660377
7691466,29.0,5.8
7692164,331.0,6.490196078431373
7355856,16.0,8.0
7361592,75.0,6.818181818181818
7375861,10.0,10.0
7380009,40.0,5.0
8367825,181.0,9.526315789473685
7380547,34.0,5.666666666666667
8377038,1078.0,11.591397849462366
7695793,5.0,2.5
7708290,47.0,11.75
7380796,24.0,12.0
7721413,27.0,3.857142857142857
7380947,91.0,8.272727272727273
7721603,30.0,15.0
7737502,1595.0,8.812154696132596
7385383,159.0,14.454545454545455
7400449,37.0,4.625
7401319,28.0,14.0
8380582,529.0,9.618181818181819
7412084,326.0,10.866666666666667
7412897,193.0,9.19047619047619
7413610,949.0,9.396039603960396
8381004,43.0,10.75
8381293,2043.0,11.043243243243243
7740402,1013.0,5.475675675675675
8546527,325.0,15.476190476190476
8550046,1220.0,8.356164383561644
8381482,2734.0,10.356060606060606
8559817,2626.0,9.835205992509364
7743645,6.0,6.0
7768793,7.0,7.0
7772306,31.0,3.875
7781066,4604.0,10.909952606635072
8571353,172.0,9.052631578947368
8608235,1728.0,9.818181818181818
8643994,414.0,7.961538461538462
8650923,193.0,9.19047619047619
8668079,594.0,9.737704918032787
8384749,11.0,11.0
8397692,2029.0,7.62781954887218
8697709,650.0,9.701492537313433
7794292,49.0,8.166666666666666
7804738,40.0,10.0
7814088,1671.0,13.261904761904763
8719028,2978.0,9.191358024691358
7820496,232.0,7.483870967741935
7831456,117.0,6.5
7838014,347.0,10.515151515151516
9186066,984.0,11.855421686746988
9192255,1459.0,6.104602510460251
8731351,292.0,7.891891891891892
8748836,43.0,14.333333333333334
8759826,19.0,4.75
8766196,7.0,1.75
8777085,18.0,9.0
8793671,836.0,8.53061224489796
8805267,63.0,10.5
9196723,192.0,9.142857142857142
8806790,827.0,12.723076923076922
9224676,415.0,8.46938775510204
9232746,71.0,8.875
9236381,59.0,8.428571428571429
9247540,1852.0,8.495412844036696
8835332,26.0,13.0
8838761,100.0,12.5
8864614,79.0,7.9
8885662,32.0,16.0
8903563,-12.0,-12.0
8915234,377.0,6.732142857142857
8399632,33.0,11.0
8404040,7.0,7.0
8405783,10.0,5.0
8446604,1016.0,9.153153153153154
8967884,33.0,11.0
8968309,1075.0,10.336538461538462
8464863,210.0,8.75
8977131,35.0,11.666666666666666
8466682,43.0,8.6
8512998,57.0,11.4
9254452,437.0,10.658536585365853
8988287,123.0,8.2
8521217,136.0,11.333333333333334
9000195,549.0,12.477272727272727
8522094,775.0,7.908163265306122
9011981,30.0,15.0
9258159,178.0,11.866666666666667
9019981,61.0,15.25
9280022,11.0,11.0
9038493,1096.0,13.047619047619047
9290756,77.0,15.4
9293644,491.0,11.159090909090908
9820907,46.0,7.666666666666667
9835087,11.0,11.0
9045260,186.0,7.75
9835656,28.0,5.6
9056000,1406.0,10.89922480620155
9851118,55.0,6.111111111111111
9315474,941.0,7.409448818897638
9857003,113.0,6.277777777777778
9876106,2236.0,7.737024221453288
9338880,89.0,17.8
9342223,273.0,10.92
9359572,3.0,3.0
9366403,2055.0,12.088235294117647
9072636,7.0,7.0
9089096,35.0,11.666666666666666
9092972,208.0,9.904761904761905
9111307,508.0,8.758620689655173
9111339,121.0,6.722222222222222
9401760,581.0,9.524590163934427
9115591,16.0,8.0
9122936,894.0,7.842105263157895
9420082,28.0,14.0
9422501,26.0,6.5
9448528,1008.0,7.357664233576642
9126603,83.0,16.6
9130624,12.0,12.0
9132464,234.0,10.636363636363637
9449373,678.0,7.883720930232558
9141999,6.0,6.0
9149075,1332.0,7.4
9468237,32.0,8.0
9470721,2922.0,8.348571428571429
9151839,245.0,10.208333333333334
9160181,4009.0,13.101307189542483
9475111,290.0,8.055555555555555
9559095,2007.0,10.085427135678392
9892682,1342.0,8.182926829268293
9901340,1160.0,14.683544303797468
9919222,3167.0,10.38360655737705
9162084,8.0,8.0
10728163,280.0,6.829268292682927
9568877,0.0,0.0
9573310,107.0,10.7
10781131,13.0,4.333333333333333
9592476,5.0,5.0
9613946,11.0,11.0
9623111,107.0,4.6521739130434785
10784535,7.0,7.0
9641440,624.0,10.4
10818556,14.0,7.0
10824761,107.0,15.285714285714286
10881092,27.0,4.5
9649088,0.0,0.0
10883005,1543.0,11.96124031007752
9661195,21.0,4.2
9666343,18.0,18.0
9687319,16.0,5.333333333333333
9926255,82.0,10.25
9709674,276.0,6.133333333333334
9931795,15.0,15.0
9941144,337.0,9.628571428571428
9722299,9.0,9.0
9722820,21.0,21.0
9730671,5058.0,10.177062374245473
9950604,116.0,6.823529411764706
10894501,50.0,7.142857142857143
9969686,155.0,14.090909090909092
10907846,13.0,13.0
10006474,70.0,8.75
10908028,61.0,8.714285714285714
10035766,144.0,8.0
10098485,10.0,5.0
10916487,26.0,26.0
10128292,2400.0,10.344827586206897
10945353,11.0,11.0
10961041,104.0,10.4
10963898,92.0,13.142857142857142
10964495,47.0,6.714285714285714
10976284,53.0,6.625
10978447,995.0,8.805309734513274
10983874,38.0,7.6
10987796,1125.0,10.321100917431192
9734828,117.0,8.357142857142858
9742084,226.0,6.848484848484849
9748309,7.0,7.0
9791712,314.0,6.1568627450980395
11008133,1206.0,7.986754966887418
9804066,1920.0,9.09952606635071
10134641,91.0,13.0
10146203,741.0,6.990566037735849
10194256,0.0,0.0
10207081,166.0,7.217391304347826
11373749,47.0,15.666666666666666
11013301,22.0,22.0
10219889,407.0,7.980392156862745
11041254,42.0,6.0
11392404,42.0,10.5
11056503,1326.0,12.628571428571428
11412823,1794.0,9.153061224489797
10247410,38.0,7.6
11056980,349.0,7.425531914893617
10249544,475.0,8.636363636363637
11064371,333.0,9.0
11066052,0.0,0.0
11080303,464.0,6.72463768115942
11417283,721.0,10.154929577464788
10259932,849.0,10.107142857142858
11117015,-1.0,-1.0
11119407,44.0,11.0
11122611,486.0,8.678571428571429
11425524,1504.0,13.925925925925926
11131579,2309.0,14.613924050632912
10265954,1754.0,9.379679144385026
11428580,535.0,10.7
11131679,8.0,4.0
11134872,2.0,2.0
11137294,95.0,3.8
11439644,61.0,6.1
11448467,2294.0,9.803418803418804
11138404,10.0,5.0
11160926,13.0,6.5
11201562,649.0,12.48076923076923
11211533,1010.0,12.317073170731707
10269677,570.0,5.229357798165138
11216939,46.0,9.2
11217756,608.0,5.902912621359223
10294208,1286.0,10.206349206349206
11467986,10.0,10.0
11233281,306.0,8.5
11470909,20.0,5.0
11238793,16.0,16.0
11477976,83.0,11.857142857142858
11248447,78.0,9.75
11249898,103.0,7.923076923076923
11479067,1160.0,7.682119205298013
11250886,15.0,5.0
11255072,463.0,7.467741935483871
11269403,2003.0,10.015
10350171,229.0,12.052631578947368
10355640,28.0,9.333333333333334
10365390,14.0,14.0
10404636,33.0,8.25
10409581,145.0,8.529411764705882
11275684,289.0,13.136363636363637
10410110,281.0,14.789473684210526
10410661,59.0,19.666666666666668
11276216,8.0,8.0
10433007,1571.0,8.631868131868131
11278756,5177.0,14.791428571428572
11485089,13.0,2.6
11502727,1688.0,11.178807947019868
10509188,913.0,12.337837837837839
10513280,2469.0,9.995951417004049
11506495,70.0,10.0
11520349,145.0,13.181818181818182
11522656,0.0,0.0
11524249,23.0,3.8333333333333335
11525921,28.0,5.6
11526781,33.0,16.5
11541636,69.0,8.625
11551428,14.0,7.0
11551602,8.0,4.0
11562437,241.0,16.066666666666666
11565151,46.0,9.2
11565492,6.0,3.0
11566781,153.0,10.928571428571429
11567383,14.0,7.0
11572186,28.0,9.333333333333334
11587474,1150.0,8.984375
10521517,18.0,9.0
10572695,201.0,8.73913043478261
10585555,26.0,8.666666666666666
11587490,1277.0,8.93006993006993
10600660,894.0,11.461538461538462
10654920,403.0,9.159090909090908
10676358,1285.0,9.80916030534351
11587622,145.0,10.357142857142858
11590759,5.0,5.0
11590832,0.0,0.0
11604537,614.0,8.771428571428572
11618147,423.0,11.131578947368421
10691248,94.0,7.833333333333333
10703188,24.0,8.0
11299001,158.0,9.294117647058824
11299538,22.0,11.0
11300853,193.0,8.772727272727273
11310913,921.0,7.739495798319328
11619145,0.0,0.0
10703610,593.0,6.445652173913044
11620981,280.0,11.666666666666666
10715719,12.0,12.0
11621055,127.0,15.875
11642773,308.0,10.620689655172415
10724235,11.0,3.6666666666666665
11782221,672.0,9.882352941176471
11348838,0.0,0.0
11353114,2.0,2.0
11366798,7.0,1.75
11785748,13.0,13.0
11785973,35.0,5.833333333333333
11810445,47.0,11.75
11810725,17.0,4.25
11822012,1750.0,7.08502024291498
11647025,1096.0,9.963636363636363
11369169,156.0,12.0
12277186,11.0,5.5
12280770,90.0,6.428571428571429
12291396,99.0,8.25
12305028,2041.0,7.341726618705036
11651390,56.0,11.2
11653856,127.0,9.071428571428571
11822994,94.0,11.75
11823871,251.0,10.04
11653894,2182.0,6.027624309392265
11826262,29.0,4.833333333333333
11833547,1711.0,8.685279187817258
12316834,37.0,9.25
12319039,1738.0,8.276190476190477
11840083,738.0,5.811023622047244
12335084,15.0,7.5
11654784,209.0,9.952380952380953
11840668,89.0,12.714285714285714
12338741,756.0,7.56
11843568,65.0,9.285714285714286
11656742,1797.0,11.98
11848597,782.0,9.775
12339299,315.0,5.943396226415095
11673606,12.0,12.0
11685691,415.0,9.880952380952381
12357480,1085.0,5.961538461538462
11691914,203.0,5.205128205128205
11693425,18.0,9.0
11859424,12.0,2.4
11862066,3002.0,6.869565217391305
11708439,875.0,14.583333333333334
12361199,6.0,6.0
12367192,39.0,19.5
12380462,117.0,10.636363636363637
11719759,26.0,13.0
12395615,1030.0,9.11504424778761
11726550,340.0,11.724137931034482
11727850,12.0,4.0
11728466,268.0,8.933333333333334
11745622,2222.0,8.021660649819495
12400367,3611.0,8.556872037914692
11877623,0.0,0.0
11889903,903.0,8.518867924528301
11765229,94.0,7.230769230769231
11765464,67.0,9.571428571428571
11772450,238.0,13.222222222222221
12885399,10.0,10.0
12885762,14.0,14.0
12887227,0.0,0.0
12896253,1368.0,9.434482758620689
11932118,378.0,13.03448275862069
11937394,131.0,6.894736842105263
11938262,269.0,8.151515151515152
11956632,890.0,10.987654320987655
12897537,108.0,9.818181818181818
12904479,168.0,6.461538461538462
12925152,181.0,9.526315789473685
12929877,983.0,9.361904761904762
12930876,1274.0,7.674698795180723
11960414,0.0,0.0
11969518,309.0,6.866666666666666
11973034,5.0,5.0
11977138,917.0,10.188888888888888
12942076,0.0,0.0
12943297,77.0,5.5
12951324,16.0,5.333333333333333
12966754,24.0,8.0
12978613,2344.0,6.4930747922437675
11983399,12.0,12.0
11988114,872.0,7.452991452991453
12407479,1829.0,10.275280898876405
11989170,322.0,11.5
11994815,74.0,12.333333333333334
11997820,13.0,6.5
12001151,11.0,11.0
